cluster,forecast_date,day_name,alert_level,spike_probability,top_junction,risk_score,risk_tier,center_lat,center_lon
751,2024-04-09,Tue,🔴 CRITICAL,0.803,"BTP197 - 9th Cross, 24th Main, JP Nagar",4.6,🟠 HIGH,12.913456072222225,77.58581016666668
854,2024-04-09,Tue,🔴 CRITICAL,0.803,No Junction,2.45,🟡 MEDIUM,13.057668328571427,77.54645574285715
154,2024-04-09,Tue,🔴 CRITICAL,0.802,No Junction,4.31,🟠 HIGH,13.0585253,77.4664227457143
544,2024-04-09,Tue,🔴 CRITICAL,0.802,No Junction,3.24,🟡 MEDIUM,13.0478144,77.57818283913043
49,2024-04-09,Tue,🔴 CRITICAL,0.801,No Junction,6.51,🟠 HIGH,12.912314260167,77.6257646301793
90,2024-04-09,Tue,🔴 CRITICAL,0.801,BTP219 - Canara Bank Junction,6.07,🟠 HIGH,12.931803707861636,77.58376744622642
312,2024-04-09,Tue,🔴 CRITICAL,0.801,BTP010 - Rajajinagar Entrance,5.99,🟠 HIGH,12.984522432489452,77.5601040308017
87,2024-04-09,Tue,🔴 CRITICAL,0.8,No Junction,3.56,🟡 MEDIUM,13.045445732145032,77.5218383371504
113,2024-04-09,Tue,🔴 CRITICAL,0.8,"BTP197 - 9th Cross, 24th Main, JP Nagar",6.39,🟠 HIGH,12.912285567272727,77.58571622545455
731,2024-04-09,Tue,🟠 HIGH,0.799,BTP187 - South End Circle,2.84,🟡 MEDIUM,12.93785432,77.5840041
43,2024-04-09,Tue,🟠 HIGH,0.798,"BTP123 - 10th Cross, Wilson Garden",5.75,🟠 HIGH,12.945130367202363,77.59502675297794
537,2024-04-09,Tue,🟠 HIGH,0.798,No Junction,5.32,🟠 HIGH,12.96796774101544,77.70158557564834
627,2024-04-09,Tue,🟠 HIGH,0.798,No Junction,3.13,🟡 MEDIUM,13.0474571,77.57227269565217
362,2024-04-09,Tue,🟠 HIGH,0.797,"BTP093 - Toll Gate, Mysore Road",5.52,🟠 HIGH,12.957375813333334,77.5522327
607,2024-04-09,Tue,🟠 HIGH,0.797,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",5.55,🟠 HIGH,12.994442952941176,77.55538974117647
104,2024-04-09,Tue,🟠 HIGH,0.796,"BTP159 - JP Nagar Metro, ORR",4.66,🟠 HIGH,12.906387542424245,77.57346725151515
353,2024-04-09,Tue,🟠 HIGH,0.796,BTP054 - Shivananda Circle,5.27,🟠 HIGH,12.987417077272728,77.58258061363637
668,2024-04-09,Tue,🟠 HIGH,0.796,No Junction,5.48,🟠 HIGH,12.883518666089724,77.75228890888165
821,2024-04-09,Tue,🟠 HIGH,0.796,No Junction,2.55,🟡 MEDIUM,13.02000461,77.538165675
170,2024-04-09,Tue,🟠 HIGH,0.795,BTP020 - Hosahalli Metro Station,6.04,🟠 HIGH,12.970688067572816,77.54634828563107
847,2024-04-09,Tue,🟠 HIGH,0.795,No Junction,2.84,🟡 MEDIUM,13.05988271117162,77.50686539052279
391,2024-04-09,Tue,🟠 HIGH,0.793,BTP071 - Prasanna Junction,4.12,🟠 HIGH,12.975632360869566,77.55616712608696
577,2024-04-09,Tue,🟠 HIGH,0.793,No Junction,3.09,🟡 MEDIUM,12.869688935,77.65307677
146,2024-04-09,Tue,🟠 HIGH,0.792,No Junction,6.65,🟠 HIGH,12.960960662168144,77.51170086725664
347,2024-04-09,Tue,🟠 HIGH,0.791,No Junction,4.44,🟠 HIGH,12.91634224520548,77.63811780684931
397,2024-04-09,Tue,🟠 HIGH,0.79,No Junction,2.83,🟡 MEDIUM,12.89722641875,77.5711489375
412,2024-04-09,Tue,🟠 HIGH,0.79,No Junction,5.85,🟠 HIGH,13.041859576288658,77.51450660515464
474,2024-04-09,Tue,🟠 HIGH,0.79,BTP032 - Windsor Circle,6.11,🟠 HIGH,12.997065541666666,77.58372536388889
842,2024-04-09,Tue,🟠 HIGH,0.79,BTP057 - Anand Rao Junction,2.34,🟡 MEDIUM,12.982147886666668,77.57460652
737,2024-04-09,Tue,🟠 HIGH,0.789,No Junction,2.62,🟡 MEDIUM,12.887303666666666,77.56148223333334
34,2024-04-09,Tue,🟠 HIGH,0.788,No Junction,5.13,🟠 HIGH,13.006745127621748,77.5705538788199
206,2024-04-09,Tue,🟠 HIGH,0.788,No Junction,4.44,🟠 HIGH,12.943299788235294,77.74977441764706
572,2024-04-09,Tue,🟠 HIGH,0.788,No Junction,5.24,🟠 HIGH,13.039558127868853,77.58961711639344
672,2024-04-09,Tue,🟠 HIGH,0.788,"BTP204 - ESI Hospital, Rajajinagar",3.06,🟡 MEDIUM,12.991555995454544,77.55448833181818
169,2024-04-09,Tue,🟠 HIGH,0.787,No Junction,5.33,🟠 HIGH,12.96883192962963,77.5680650962963
266,2024-04-09,Tue,🟠 HIGH,0.787,BTP212 - Minto Junction,4.19,🟠 HIGH,12.960659547368422,77.57175116842105
14,2024-04-09,Tue,🟠 HIGH,0.786,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
74,2024-04-09,Tue,🟠 HIGH,0.786,BTP121 - KH Circle,4.86,🟠 HIGH,12.952391214285711,77.59075175357142
494,2024-04-09,Tue,🟠 HIGH,0.786,No Junction,5.9,🟠 HIGH,12.835577066666666,77.67917261794871
7,2024-04-09,Tue,🟠 HIGH,0.784,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
163,2024-04-09,Tue,🟠 HIGH,0.784,No Junction,4.63,🟠 HIGH,12.999532946808513,77.48871673404255
327,2024-04-09,Tue,🟠 HIGH,0.784,No Junction,6.73,🟠 HIGH,13.04002144208633,77.51859118093526
498,2024-04-09,Tue,🟠 HIGH,0.784,No Junction,2.47,🟡 MEDIUM,12.95617892631579,77.71124394736842
530,2024-04-09,Tue,🟠 HIGH,0.784,No Junction,4.81,🟠 HIGH,12.875888883375849,77.54404424067278
718,2024-04-09,Tue,🟠 HIGH,0.783,BTP193 - Vasavi Circle,3.9,🟡 MEDIUM,12.949204339583334,77.57686265208334
281,2024-04-09,Tue,🟠 HIGH,0.782,No Junction,5.61,🟠 HIGH,12.98624098181818,77.73363660151516
316,2024-04-09,Tue,🟠 HIGH,0.782,No Junction,5.19,🟠 HIGH,12.958838230984824,77.65983038272724
564,2024-04-09,Tue,🟠 HIGH,0.782,"BTP026 - 1st Block Junction, Rajajinagar",4.61,🟠 HIGH,13.00235672173913,77.54967226521738
174,2024-04-09,Tue,🟠 HIGH,0.781,No Junction,3.97,🟡 MEDIUM,12.937990360865296,77.55727810621772
551,2024-04-09,Tue,🟠 HIGH,0.781,No Junction,3.21,🟡 MEDIUM,12.978880297222222,77.58246111666666
722,2024-04-09,Tue,🟠 HIGH,0.781,No Junction,4.69,🟠 HIGH,12.924328745,77.60937511
538,2024-04-09,Tue,🟠 HIGH,0.78,"BTP163 - 16th Main Road, BTM Layout",6.37,🟠 HIGH,12.92004863220339,77.61039011016949
130,2024-04-09,Tue,🟠 HIGH,0.779,No Junction,4.55,🟠 HIGH,13.083623576666668,77.63701835666667
235,2024-04-09,Tue,🟠 HIGH,0.779,No Junction,3.65,🟡 MEDIUM,12.877112234210523,77.64699552631579
110,2024-04-09,Tue,🟠 HIGH,0.778,BTP061 - Bhashyam Circle,5.82,🟠 HIGH,12.985457500974029,77.553642049362
323,2024-04-09,Tue,🟠 HIGH,0.778,No Junction,6.92,🟠 HIGH,12.840662598172491,77.67678090771253
495,2024-04-09,Tue,🟠 HIGH,0.778,BTP214 - 5th Main Chamrajpet  Junction,5.48,🟠 HIGH,12.976153062000002,77.53126286599999
565,2024-04-09,Tue,🟠 HIGH,0.778,"BTP001 - 10th Cross, Dr. Rajkumar Road",3.99,🟡 MEDIUM,13.002395395,77.553300315
273,2024-04-09,Tue,🟠 HIGH,0.777,No Junction,4.93,🟠 HIGH,13.028329414863954,77.5618905944639
336,2024-04-09,Tue,🟠 HIGH,0.777,No Junction,3.98,🟡 MEDIUM,13.02695578148148,77.54394551481481
569,2024-04-09,Tue,🟠 HIGH,0.777,No Junction,5.63,🟠 HIGH,12.938090695918367,77.74675863265306
573,2024-04-09,Tue,🟠 HIGH,0.777,No Junction,2.64,🟡 MEDIUM,12.967623569230769,77.54501240769231
65,2024-04-09,Tue,🟠 HIGH,0.776,No Junction,2.86,🟡 MEDIUM,12.917108836956524,77.50016855217392
147,2024-04-09,Tue,🟠 HIGH,0.776,No Junction,3.35,🟡 MEDIUM,12.895195206493506,77.67585058961039
195,2024-04-09,Tue,🟠 HIGH,0.776,BTP041 - Gopal Gowda Circle,7.19,🔴 CRITICAL,12.97684080888031,77.58908344362933
583,2024-04-09,Tue,🟠 HIGH,0.776,BTP222 - Delmia Circle,5.32,🟠 HIGH,12.90632557878788,77.5908444090909
825,2024-04-09,Tue,🟠 HIGH,0.776,No Junction,1.89,🟢 LOW,12.981943692797774,77.53259028279317
94,2024-04-09,Tue,🟠 HIGH,0.775,No Junction,6.52,🟠 HIGH,12.916981454597815,77.67296045357143
861,2024-04-09,Tue,🟠 HIGH,0.775,No Junction,2.89,🟡 MEDIUM,13.021727433333332,77.64034482777778
598,2024-04-09,Tue,🟠 HIGH,0.774,No Junction,2.8,🟡 MEDIUM,13.022362424137931,77.63965670689656
660,2024-04-09,Tue,🟠 HIGH,0.774,No Junction,3.78,🟡 MEDIUM,12.92110340526316,77.73637175789474
729,2024-04-09,Tue,🟠 HIGH,0.773,"BTP177 - Aurobindo Circle, ORR",4.58,🟠 HIGH,12.9170235,77.58587216
739,2024-04-09,Tue,🟠 HIGH,0.773,"BTP197 - 9th Cross, 24th Main, JP Nagar",5.14,🟠 HIGH,12.910921684,77.587576072
241,2024-04-09,Tue,🟠 HIGH,0.772,No Junction,5.24,🟠 HIGH,13.05991367086316,77.57666217981725
99,2024-04-09,Tue,🟠 HIGH,0.771,BTP192 - Urvashi Theater,5.7,🟠 HIGH,12.957953450406505,77.58635383008131
608,2024-04-09,Tue,🟠 HIGH,0.771,No Junction,4.34,🟠 HIGH,13.043540391048865,77.59045372631992
663,2024-04-09,Tue,🟠 HIGH,0.771,No Junction,4.22,🟠 HIGH,12.931724679411763,77.68477730000001
116,2024-04-09,Tue,🟠 HIGH,0.77,No Junction,4.89,🟠 HIGH,12.99932354611457,77.68761998732943
207,2024-04-09,Tue,🟠 HIGH,0.77,No Junction,5.51,🟠 HIGH,12.888452204557662,77.56261223281517
291,2024-04-09,Tue,🟠 HIGH,0.77,No Junction,6.93,🟠 HIGH,13.000025776996198,77.61105894676807
706,2024-04-09,Tue,🟠 HIGH,0.769,BTP128 - Gorappanapalya Junction,4.53,🟠 HIGH,12.920926539130434,77.60078900869566
730,2024-04-09,Tue,🟠 HIGH,0.769,No Junction,3.36,🟡 MEDIUM,12.894629033549696,77.63772934192016
276,2024-04-09,Tue,🟠 HIGH,0.768,No Junction,3.44,🟡 MEDIUM,12.998391243243242,77.58188990000001
411,2024-04-09,Tue,🟠 HIGH,0.768,No Junction,6.05,🟠 HIGH,12.840881372,77.650293012
422,2024-04-09,Tue,🟠 HIGH,0.768,No Junction,4.43,🟠 HIGH,12.96974688594019,77.74991943342324
103,2024-04-09,Tue,🟠 HIGH,0.766,No Junction,5.2,🟠 HIGH,12.98379766386456,77.52902860134954
123,2024-04-09,Tue,🟠 HIGH,0.766,No Junction,6.38,🟠 HIGH,12.930916523224044,77.60661613442622
343,2024-04-09,Tue,🟠 HIGH,0.766,"BTP148 - 17th Main, Doopanahalli Bus Stop",7.77,🔴 CRITICAL,12.963574302401838,77.6415412276157
106,2024-04-09,Tue,🟠 HIGH,0.765,No Junction,5.27,🟠 HIGH,12.97301893116612,77.62011771934075
215,2024-04-09,Tue,🟠 HIGH,0.765,"BTP117 - 9th Cross, Kanakapura Road",5.52,🟠 HIGH,12.910607272727272,77.57346331636363
287,2024-04-09,Tue,🟠 HIGH,0.765,BTP135 - UCO Bank Junction,7.5,🔴 CRITICAL,12.934314786734694,77.61256878775511
332,2024-04-09,Tue,🟠 HIGH,0.765,No Junction,5.08,🟠 HIGH,12.989618783969464,77.6018712610687
817,2024-04-09,Tue,🟠 HIGH,0.764,No Junction,3.5,🟡 MEDIUM,12.941509052941177,77.74707978823528
631,2024-04-09,Tue,🟠 HIGH,0.763,BTP074 - Leprosy Hospital Junction,3.32,🟡 MEDIUM,12.974837415384616,77.56172770769231
658,2024-04-09,Tue,🟠 HIGH,0.763,No Junction,4.57,🟠 HIGH,13.014810147619048,77.53088251428572
315,2024-04-09,Tue,🟠 HIGH,0.762,BTP108 - Tagore Park Junction,5.17,🟠 HIGH,12.944024997979795,77.5731014469697
450,2024-04-09,Tue,🟠 HIGH,0.761,No Junction,5.38,🟠 HIGH,12.938455397619046,77.53351792142857
186,2024-04-09,Tue,🟠 HIGH,0.76,No Junction,5.65,🟠 HIGH,13.072372510362694,77.59107586424871
203,2024-04-09,Tue,🟠 HIGH,0.76,No Junction,4.36,🟠 HIGH,12.875462515,77.67053351
364,2024-04-09,Tue,🟠 HIGH,0.76,No Junction,7.49,🔴 CRITICAL,12.970565333695072,77.64663244968831
445,2024-04-09,Tue,🟠 HIGH,0.76,No Junction,5.84,🟠 HIGH,12.981004637500002,77.63054816500001
704,2024-04-09,Tue,🟠 HIGH,0.76,No Junction,5.65,🟠 HIGH,12.919265020922484,77.54216757014417
851,2024-04-09,Tue,🟠 HIGH,0.76,"BTP099 - Cash Pharmacy, Residency Road",4.7,🟠 HIGH,12.969378025,77.60244521875
208,2024-04-09,Tue,🟠 HIGH,0.759,No Junction,6.56,🟠 HIGH,12.971741106618076,77.6581009087947
628,2024-04-09,Tue,🟠 HIGH,0.759,BTP136 - Hosur-Tavarkere Road Junction,6.19,🟠 HIGH,12.935502314285715,77.60759420857143
732,2024-04-09,Tue,🟠 HIGH,0.759,No Junction,4.45,🟠 HIGH,12.94867466,77.535840735
77,2024-04-09,Tue,🟠 HIGH,0.758,BTP208 - Havanur Circle,7.37,🔴 CRITICAL,12.988080997306009,77.53757522537241
122,2024-04-09,Tue,🟠 HIGH,0.756,BTP020 - Hosahalli Metro Station,3.73,🟡 MEDIUM,12.973546553571428,77.54168643928571
138,2024-04-09,Tue,🟠 HIGH,0.756,"BTP168 - MSR Building, JC Road",6.65,🟠 HIGH,12.961146992045457,77.58385787045455
282,2024-04-09,Tue,🟠 HIGH,0.756,No Junction,5.93,🟠 HIGH,13.006024582539682,77.59319434126984
640,2024-04-09,Tue,🟠 HIGH,0.756,No Junction,3.63,🟡 MEDIUM,12.9860547,77.48802243157894
5,2024-04-09,Tue,🟠 HIGH,0.755,No Junction,3.18,🟡 MEDIUM,12.976149914754098,77.59942931311475
31,2024-04-09,Tue,🟠 HIGH,0.755,No Junction,6.31,🟠 HIGH,12.911669374934036,77.63810695580474
139,2024-04-09,Tue,🟠 HIGH,0.755,No Junction,5.52,🟠 HIGH,13.00686193796296,77.57876430648147
270,2024-04-09,Tue,🟠 HIGH,0.754,"BTP089 - Police Quarters, Sultan Road",7.7,🔴 CRITICAL,12.960322654,77.562641544
507,2024-04-09,Tue,🟠 HIGH,0.754,No Junction,4.45,🟠 HIGH,13.01880442,77.59222896
866,2024-04-09,Tue,🟠 HIGH,0.754,No Junction,3.64,🟡 MEDIUM,13.014216673333332,77.55395286
623,2024-04-09,Tue,🟠 HIGH,0.753,No Junction,5.0,🟠 HIGH,12.998542560526316,77.68842738684211
830,2024-04-09,Tue,🟠 HIGH,0.753,No Junction,1.84,🟢 LOW,12.987782753333333,77.60198943333333
197,2024-04-09,Tue,🟠 HIGH,0.752,No Junction,4.25,🟠 HIGH,12.997307161363636,77.5684300118182
404,2024-04-09,Tue,🟠 HIGH,0.752,BTP184 - Lalbagh West Gate,5.14,🟠 HIGH,12.94809933151515,77.57997989757577
132,2024-04-09,Tue,🟠 HIGH,0.751,No Junction,5.84,🟠 HIGH,12.931958697024838,77.51565213561999
199,2024-04-09,Tue,🟠 HIGH,0.751,No Junction,6.64,🟠 HIGH,13.050007488840262,77.59311085536105
439,2024-04-09,Tue,🟠 HIGH,0.751,No Junction,3.35,🟡 MEDIUM,13.18389258846154,77.68628519871795
617,2024-04-09,Tue,🟠 HIGH,0.751,No Junction,5.17,🟠 HIGH,12.931209207317076,77.69505714634147
202,2024-04-09,Tue,🟠 HIGH,0.75,No Junction,5.02,🟠 HIGH,12.93153294888889,77.59254762666666
413,2024-04-09,Tue,🟠 HIGH,0.75,BTP075 - Police Corner,4.89,🟠 HIGH,12.969104703174605,77.58565697460317
541,2024-04-09,Tue,🟠 HIGH,0.75,No Junction,4.36,🟠 HIGH,12.915458739999998,77.69866942799999
755,2024-04-09,Tue,🟠 HIGH,0.75,No Junction,3.62,🟡 MEDIUM,12.985457711764706,77.70812841764706
118,2024-04-09,Tue,🟠 HIGH,0.749,BTP192 - Urvashi Theater,6.29,🟠 HIGH,12.955038028198434,77.58559493028721
840,2024-04-09,Tue,🟠 HIGH,0.748,"BTP221 - 15th Cross, 24th Main, JP Nagar",5.14,🟠 HIGH,12.90555628,77.58564196666666
136,2024-04-09,Tue,🟠 HIGH,0.747,No Junction,4.22,🟠 HIGH,12.989298359900989,77.50059714207922
593,2024-04-09,Tue,🟠 HIGH,0.747,No Junction,4.98,🟠 HIGH,12.988345284285714,77.57227683142857
172,2024-04-09,Tue,🟠 HIGH,0.746,No Junction,6.84,🟠 HIGH,13.058286945879717,77.591531198288
466,2024-04-09,Tue,🟠 HIGH,0.745,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
363,2024-04-09,Tue,🟠 HIGH,0.744,No Junction,5.96,🟠 HIGH,13.068664273684211,77.53008366842106
585,2024-04-09,Tue,🟠 HIGH,0.744,No Junction,4.97,🟠 HIGH,13.04531734,77.54811906666667
673,2024-04-09,Tue,🟠 HIGH,0.742,"BTP093 - Toll Gate, Mysore Road",4.74,🟠 HIGH,12.960983375,77.55094744642858
189,2024-04-09,Tue,🟠 HIGH,0.741,BTP137 - Madiwala Traffic PS Junction,7.31,🔴 CRITICAL,12.92520081423494,77.61895558249483
461,2024-04-09,Tue,🟠 HIGH,0.741,BTP047 - Vidhan Soudha Metro Station,5.32,🟠 HIGH,12.979630614814814,77.59134273333332
756,2024-04-09,Tue,🟠 HIGH,0.74,No Junction,4.59,🟠 HIGH,12.956527473333333,77.74522906
624,2024-04-09,Tue,🟠 HIGH,0.739,No Junction,3.35,🟡 MEDIUM,12.938793988235297,77.58488469411765
749,2024-04-09,Tue,🟠 HIGH,0.739,No Junction,4.79,🟠 HIGH,12.998340068181818,77.67173627272727
575,2024-04-09,Tue,🟠 HIGH,0.738,BTP063 - Siddalingaiah Circle,4.79,🟠 HIGH,12.971164808474576,77.59280167118645
801,2024-04-09,Tue,🟠 HIGH,0.738,No Junction,3.82,🟡 MEDIUM,13.010469422727272,77.54339430454546
92,2024-04-09,Tue,🟠 HIGH,0.737,No Junction,7.61,🔴 CRITICAL,13.191256831315508,77.64623337951872
144,2024-04-09,Tue,🟠 HIGH,0.737,No Junction,5.67,🟠 HIGH,12.913684859599332,77.60647384641068
158,2024-04-09,Tue,🟠 HIGH,0.737,No Junction,5.8,🟠 HIGH,12.887224897931034,77.64083514137931
667,2024-04-09,Tue,🟠 HIGH,0.736,No Junction,6.22,🟠 HIGH,12.92488553137255,77.69485499019608
86,2024-04-09,Tue,🟠 HIGH,0.735,No Junction,7.47,🔴 CRITICAL,12.906535253380037,77.62995046068207
217,2024-04-09,Tue,🟠 HIGH,0.735,"BTP117 - 9th Cross, Kanakapura Road",7.01,🔴 CRITICAL,12.911335077083336,77.57309525833334
80,2024-04-09,Tue,🟠 HIGH,0.734,"BTP024 - NPS, Vijayanagar",6.67,🟠 HIGH,12.982515486226417,77.54896199849057
767,2024-04-09,Tue,🟠 HIGH,0.733,No Junction,5.9,🟠 HIGH,13.072191246153846,77.63373878076924
558,2024-04-09,Tue,🟠 HIGH,0.732,No Junction,7.34,🔴 CRITICAL,13.030008816883116,77.53821091948052
757,2024-04-09,Tue,🟠 HIGH,0.731,No Junction,4.87,🟠 HIGH,12.993640225,77.71730157500001
389,2024-04-09,Tue,🟠 HIGH,0.73,"BTP182 - 19th Main Junction, Rajajinagar",5.05,🟠 HIGH,12.995030063779527,77.5516768984252
469,2024-04-09,Tue,🟠 HIGH,0.73,BTP048 - Shanthala Junction,6.07,🟠 HIGH,12.97729381904762,77.57147946190477
459,2024-04-09,Tue,🟠 HIGH,0.728,No Junction,4.54,🟠 HIGH,13.00059879090909,77.61490079772727
259,2024-04-09,Tue,🟠 HIGH,0.727,BTP216 - Yediyur Junction,4.66,🟠 HIGH,12.93799975924632,77.57692127255724
414,2024-04-09,Tue,🟠 HIGH,0.727,BTP047 - Vidhan Soudha Metro Station,5.69,🟠 HIGH,12.978936674285714,77.59205290571428
482,2024-04-09,Tue,🟠 HIGH,0.727,No Junction,3.83,🟡 MEDIUM,12.840691275,77.64407179375
614,2024-04-09,Tue,🟠 HIGH,0.727,"BTP226 - 33rd Cross, 11th Main, Jayanagar",5.38,🟠 HIGH,12.924732176190476,77.58591395238095
239,2024-04-09,Tue,🟠 HIGH,0.725,No Junction,3.66,🟡 MEDIUM,13.160736588235292,77.59560787058822
689,2024-04-09,Tue,🟠 HIGH,0.724,No Junction,1.79,🟢 LOW,12.884016868421051,77.59855579473685
791,2024-04-09,Tue,🟠 HIGH,0.724,BTP222 - Delmia Circle,3.95,🟡 MEDIUM,12.9062120375,77.59323126875
398,2024-04-09,Tue,🟠 HIGH,0.722,BTP103 - Shanti Nagar TTMC,4.99,🟠 HIGH,12.9540826,77.59145146
711,2024-04-09,Tue,🟠 HIGH,0.722,No Junction,2.99,🟡 MEDIUM,13.1198427,77.63249998
857,2024-04-09,Tue,🟠 HIGH,0.722,BTP091 - Sirsi Circle,3.9,🟡 MEDIUM,12.961153346666666,77.56071161333332
428,2024-04-09,Tue,🟠 HIGH,0.721,No Junction,3.04,🟡 MEDIUM,13.036099378947368,77.73667201578947
741,2024-04-09,Tue,🟠 HIGH,0.721,BTP196 - Sarakki Main Road,5.24,🟠 HIGH,12.911007544444445,77.57690332777777
548,2024-04-09,Tue,🟠 HIGH,0.72,No Junction,5.4,🟠 HIGH,12.979061341124003,77.6408681921439
641,2024-04-09,Tue,🟠 HIGH,0.72,No Junction,5.01,🟠 HIGH,13.049045831818182,77.54761679545454
701,2024-04-09,Tue,🟠 HIGH,0.718,No Junction,6.07,🟠 HIGH,12.970269886206896,77.64313519999999
784,2024-04-09,Tue,🟠 HIGH,0.718,BTP172 - Nanjappa Circle,4.8,🟠 HIGH,12.963099973913042,77.60125873478262
63,2024-04-09,Tue,🟠 HIGH,0.716,No Junction,5.03,🟠 HIGH,13.023849725583826,77.58498437908572
64,2024-04-09,Tue,🟠 HIGH,0.716,BTP048 - Shanthala Junction,8.36,🔴 CRITICAL,12.977100818643354,77.57076297861093
105,2024-04-09,Tue,🟠 HIGH,0.716,"BTP099 - Cash Pharmacy, Residency Road",5.84,🟠 HIGH,12.968688674418605,77.60154433255815
831,2024-04-09,Tue,🟠 HIGH,0.716,No Junction,2.93,🟡 MEDIUM,13.014099546666667,77.49211288
226,2024-04-09,Tue,🟠 HIGH,0.715,BTP126 - Dairy Circle,7.14,🔴 CRITICAL,12.936554223913044,77.6059196673913
557,2024-04-09,Tue,🟠 HIGH,0.715,BTP120 - Lalbagh Main Gate Junction,6.07,🟠 HIGH,12.954299433333333,77.58392024166668
860,2024-04-09,Tue,🟠 HIGH,0.715,No Junction,3.83,🟡 MEDIUM,12.82310848125,77.6855493125
438,2024-04-09,Tue,🟠 HIGH,0.714,BTP075 - Police Corner,4.67,🟠 HIGH,12.968109595555555,77.58686942888889
862,2024-04-09,Tue,🟠 HIGH,0.714,BTP137 - Madiwala Traffic PS Junction,3.96,🟡 MEDIUM,12.922918693333337,77.61909186666666
35,2024-04-09,Tue,🟠 HIGH,0.713,BTP211 - Central Street Junction,7.52,🔴 CRITICAL,12.983591252232417,77.60355235222792
30,2024-04-09,Tue,🟠 HIGH,0.712,"BTP016 - 5th Main Road, RPC Layout",6.74,🟠 HIGH,12.966062803544334,77.53772806020386
307,2024-04-09,Tue,🟠 HIGH,0.712,BTP136 - Hosur-Tavarkere Road Junction,7.77,🔴 CRITICAL,12.935623175806452,77.60847435322582
453,2024-04-09,Tue,🟠 HIGH,0.712,No Junction,3.49,🟡 MEDIUM,12.95998326,77.6477707575
475,2024-04-09,Tue,🟠 HIGH,0.712,No Junction,6.67,🟠 HIGH,13.144218675,77.61785262142857
128,2024-04-09,Tue,🟠 HIGH,0.71,No Junction,6.27,🟠 HIGH,13.083454865714286,77.63828871428572
131,2024-04-09,Tue,🟠 HIGH,0.71,BTP130 - GD Mara Junction,5.21,🟠 HIGH,12.908489299324325,77.60070470405405
480,2024-04-09,Tue,🟠 HIGH,0.71,No Junction,6.7,🟠 HIGH,13.018973489361702,77.55335202553192
462,2024-04-09,Tue,🟠 HIGH,0.708,BTP057 - Anand Rao Junction,3.65,🟡 MEDIUM,12.982216654545454,77.57568883181818
514,2024-04-09,Tue,🟠 HIGH,0.708,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
337,2024-04-09,Tue,🟠 HIGH,0.707,No Junction,7.16,🔴 CRITICAL,13.028928651037276,77.53972283145647
759,2024-04-09,Tue,🟠 HIGH,0.707,"BTP190 - 36th Cross, 4th Main, Jayanagar",4.59,🟠 HIGH,12.92220279175258,77.58069601752577
98,2024-04-09,Tue,🟠 HIGH,0.706,No Junction,5.8,🟠 HIGH,12.98659242267303,77.5744809424821
100,2024-04-09,Tue,🟠 HIGH,0.706,No Junction,5.45,🟠 HIGH,13.03580103783784,77.73539217027027
76,2024-04-09,Tue,🟠 HIGH,0.705,No Junction,6.75,🟠 HIGH,12.926669330935251,77.60895103741008
111,2024-04-09,Tue,🟠 HIGH,0.705,No Junction,6.8,🟠 HIGH,13.007965879892762,77.52674327426273
719,2024-04-09,Tue,🟠 HIGH,0.705,No Junction,5.1,🟠 HIGH,13.16123732,77.626400785
40,2024-04-09,Tue,🟠 HIGH,0.704,No Junction,6.48,🟠 HIGH,12.94362894214128,77.69760996264661
70,2024-04-09,Tue,🟠 HIGH,0.704,BTP020 - Hosahalli Metro Station,6.34,🟠 HIGH,12.97437206167331,77.5456969534594
16,2024-04-09,Tue,🟠 HIGH,0.701,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
48,2024-04-09,Tue,🟠 HIGH,0.7,No Junction,3.04,🟡 MEDIUM,13.021544333333331,77.53146817222222
256,2024-04-09,Tue,🟠 HIGH,0.7,"BTP094 - Sri Skanda Complex, Mysore Road",7.15,🔴 CRITICAL,12.955739512371132,77.5460951742268
288,2024-04-09,Tue,🟠 HIGH,0.7,No Junction,4.91,🟠 HIGH,13.068795291223314,77.59265747195442
586,2024-04-09,Tue,🟠 HIGH,0.7,No Junction,1.9,🟢 LOW,12.975241875,77.71082695499999
454,2024-04-09,Tue,🟠 HIGH,0.699,BTP063 - Siddalingaiah Circle,5.49,🟠 HIGH,12.971748828571426,77.59461318095238
83,2024-04-09,Tue,🟠 HIGH,0.698,No Junction,6.34,🟠 HIGH,12.959838562833236,77.64904906266521
102,2024-04-09,Tue,🟠 HIGH,0.698,BTP135 - UCO Bank Junction,7.51,🔴 CRITICAL,12.935692348083624,77.61580879102787
119,2024-04-09,Tue,🟠 HIGH,0.698,No Junction,6.95,🟠 HIGH,12.818434292957743,77.68920089788733
305,2024-04-09,Tue,🟠 HIGH,0.696,No Junction,5.61,🟠 HIGH,12.970168633945429,77.61020374565089
418,2024-04-09,Tue,🟠 HIGH,0.696,No Junction,3.95,🟡 MEDIUM,12.964277510434783,77.54253260434783
