forecast_date,day_name,is_weekend,cluster,hour,predicted_violations,is_high_slot,threshold_75,top_junction,risk_score,risk_tier,center_lat,center_lon
2024-04-09,Tue,0,451,8,0.09,1,0.09,No Junction,4.34,🟠 HIGH,13.04067510886076,77.58979217341772
2024-04-09,Tue,0,451,21,0.04,0,0.09,No Junction,4.34,🟠 HIGH,13.04067510886076,77.58979217341772
2024-04-09,Tue,0,451,22,0.17,1,0.09,No Junction,4.34,🟠 HIGH,13.04067510886076,77.58979217341772
2024-04-09,Tue,0,452,1,0.09,0,0.35,BTP063 - Siddalingaiah Circle,7.33,🔴 CRITICAL,12.972264065454546,77.59389987454546
2024-04-09,Tue,0,452,3,0.09,0,0.35,BTP063 - Siddalingaiah Circle,7.33,🔴 CRITICAL,12.972264065454546,77.59389987454546
2024-04-09,Tue,0,453,0,0.13,0,0.17,No Junction,3.49,🟡 MEDIUM,12.95998326,77.6477707575
2024-04-09,Tue,0,453,4,0.04,0,0.17,No Junction,3.49,🟡 MEDIUM,12.95998326,77.6477707575
2024-04-09,Tue,0,453,23,0.13,0,0.17,No Junction,3.49,🟡 MEDIUM,12.95998326,77.6477707575
2024-04-09,Tue,0,455,4,0.17,0,0.26,No Junction,6.43,🟠 HIGH,12.981262778840392,77.64070497952692
2024-04-09,Tue,0,455,21,0.3,1,0.26,No Junction,6.43,🟠 HIGH,12.981262778840392,77.64070497952692
2024-04-09,Tue,0,456,2,0.09,0,0.11,No Junction,1.75,🟢 LOW,12.9761672,77.61499777857144
2024-04-09,Tue,0,456,6,0.09,0,0.11,No Junction,1.75,🟢 LOW,12.9761672,77.61499777857144
2024-04-09,Tue,0,456,22,0.04,0,0.11,No Junction,1.75,🟢 LOW,12.9761672,77.61499777857144
2024-04-09,Tue,0,456,23,0.04,0,0.11,No Junction,1.75,🟢 LOW,12.9761672,77.61499777857144
2024-04-09,Tue,0,458,1,0.09,0,0.435,No Junction,5.26,🟠 HIGH,12.992784009726352,77.66390396298901
2024-04-09,Tue,0,459,8,0.09,0,0.13,No Junction,4.54,🟠 HIGH,13.00059879090909,77.61490079772727
2024-04-09,Tue,0,459,20,0.04,0,0.13,No Junction,4.54,🟠 HIGH,13.00059879090909,77.61490079772727
2024-04-09,Tue,0,461,0,0.13,1,0.13,BTP047 - Vidhan Soudha Metro Station,5.32,🟠 HIGH,12.979630614814814,77.59134273333332
2024-04-09,Tue,0,461,5,0.09,0,0.13,BTP047 - Vidhan Soudha Metro Station,5.32,🟠 HIGH,12.979630614814814,77.59134273333332
2024-04-09,Tue,0,461,7,0.04,0,0.13,BTP047 - Vidhan Soudha Metro Station,5.32,🟠 HIGH,12.979630614814814,77.59134273333332
2024-04-09,Tue,0,462,2,0.04,0,0.13,BTP057 - Anand Rao Junction,3.65,🟡 MEDIUM,12.982216654545454,77.57568883181818
2024-04-09,Tue,0,462,21,0.04,0,0.13,BTP057 - Anand Rao Junction,3.65,🟡 MEDIUM,12.982216654545454,77.57568883181818
2024-04-09,Tue,0,464,23,0.04,0,0.09,No Junction,3.6,🟡 MEDIUM,12.971504370588235,77.6191618735294
2024-04-09,Tue,0,466,2,0.09,0,0.24,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
2024-04-09,Tue,0,466,3,0.09,0,0.24,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
2024-04-09,Tue,0,466,5,0.26,1,0.24,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
2024-04-09,Tue,0,466,21,0.3,1,0.24,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
2024-04-09,Tue,0,466,23,0.04,0,0.24,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
2024-04-09,Tue,0,467,0,0.22,0,0.23,"BTP186 - 9th Cross, 4th Main, Jayanagar",2.75,🟡 MEDIUM,12.938768525,77.57837833214286
2024-04-09,Tue,0,468,0,0.13,1,0.13,BTP180 - Swagath Poornima Theatre,4.29,🟠 HIGH,12.960008475757576,77.58746160606061
2024-04-09,Tue,0,468,22,0.09,0,0.13,BTP180 - Swagath Poornima Theatre,4.29,🟠 HIGH,12.960008475757576,77.58746160606061
2024-04-09,Tue,0,468,23,0.04,0,0.13,BTP180 - Swagath Poornima Theatre,4.29,🟠 HIGH,12.960008475757576,77.58746160606061
2024-04-09,Tue,0,469,23,0.17,0,0.195,BTP048 - Shanthala Junction,6.07,🟠 HIGH,12.97729381904762,77.57147946190477
2024-04-09,Tue,0,470,22,0.17,1,0.17,No Junction,2.45,🟡 MEDIUM,12.974362256666666,77.61090289666666
2024-04-09,Tue,0,470,23,0.17,1,0.17,No Junction,2.45,🟡 MEDIUM,12.974362256666666,77.61090289666666
2024-04-09,Tue,0,471,8,0.48,1,0.29,No Junction,6.01,🟠 HIGH,12.940350408928571,77.62006795535714
2024-04-09,Tue,0,471,21,0.3,1,0.29,No Junction,6.01,🟠 HIGH,12.940350408928571,77.62006795535714
2024-04-09,Tue,0,472,5,0.13,0,0.14,No Junction,5.24,🟠 HIGH,13.050215884745764,77.4945259118644
2024-04-09,Tue,0,472,6,0.09,0,0.14,No Junction,5.24,🟠 HIGH,13.050215884745764,77.4945259118644
2024-04-09,Tue,0,472,20,0.26,1,0.14,No Junction,5.24,🟠 HIGH,13.050215884745764,77.4945259118644
2024-04-09,Tue,0,472,21,0.17,1,0.14,No Junction,5.24,🟠 HIGH,13.050215884745764,77.4945259118644
2024-04-09,Tue,0,472,22,0.04,0,0.14,No Junction,5.24,🟠 HIGH,13.050215884745764,77.4945259118644
2024-04-09,Tue,0,473,2,0.04,0,0.09,No Junction,3.27,🟡 MEDIUM,13.058456661290323,77.54610555806451
2024-04-09,Tue,0,473,6,0.17,1,0.09,No Junction,3.27,🟡 MEDIUM,13.058456661290323,77.54610555806451
2024-04-09,Tue,0,474,4,0.3,1,0.3,BTP032 - Windsor Circle,6.11,🟠 HIGH,12.997065541666666,77.58372536388889
2024-04-09,Tue,0,474,5,0.09,0,0.3,BTP032 - Windsor Circle,6.11,🟠 HIGH,12.997065541666666,77.58372536388889
2024-04-09,Tue,0,475,2,0.39,1,0.35,No Junction,6.67,🟠 HIGH,13.144218675,77.61785262142857
2024-04-09,Tue,0,475,7,0.35,1,0.35,No Junction,6.67,🟠 HIGH,13.144218675,77.61785262142857
2024-04-09,Tue,0,475,8,0.04,0,0.35,No Junction,6.67,🟠 HIGH,13.144218675,77.61785262142857
2024-04-09,Tue,0,475,19,0.35,1,0.35,No Junction,6.67,🟠 HIGH,13.144218675,77.61785262142857
2024-04-09,Tue,0,476,1,0.09,0,0.17,BTP146 - Domlur Water Tank,5.73,🟠 HIGH,12.960581054838707,77.63852746451613
2024-04-09,Tue,0,476,5,0.35,1,0.17,BTP146 - Domlur Water Tank,5.73,🟠 HIGH,12.960581054838707,77.63852746451613
2024-04-09,Tue,0,476,20,0.17,1,0.17,BTP146 - Domlur Water Tank,5.73,🟠 HIGH,12.960581054838707,77.63852746451613
2024-04-09,Tue,0,476,22,0.13,0,0.17,BTP146 - Domlur Water Tank,5.73,🟠 HIGH,12.960581054838707,77.63852746451613
2024-04-09,Tue,0,476,23,0.35,1,0.17,BTP146 - Domlur Water Tank,5.73,🟠 HIGH,12.960581054838707,77.63852746451613
2024-04-09,Tue,0,477,1,0.17,1,0.17,BTP043 - Upparpet Junction,1.73,🟢 LOW,12.970758682352942,77.57419094117647
2024-04-09,Tue,0,477,2,0.26,1,0.17,BTP043 - Upparpet Junction,1.73,🟢 LOW,12.970758682352942,77.57419094117647
2024-04-09,Tue,0,477,23,0.04,0,0.17,BTP043 - Upparpet Junction,1.73,🟢 LOW,12.970758682352942,77.57419094117647
2024-04-09,Tue,0,479,21,0.61,1,0.43,No Junction,3.24,🟡 MEDIUM,12.974367241463414,77.71091382195121
2024-04-09,Tue,0,479,22,0.04,0,0.43,No Junction,3.24,🟡 MEDIUM,12.974367241463414,77.71091382195121
2024-04-09,Tue,0,480,19,0.3,1,0.195,No Junction,6.7,🟠 HIGH,13.018973489361702,77.55335202553192
2024-04-09,Tue,0,481,1,0.17,0,0.45499999999999996,No Junction,5.91,🟠 HIGH,12.956586767692308,77.70866324
2024-04-09,Tue,0,481,20,0.43,0,0.45499999999999996,No Junction,5.91,🟠 HIGH,12.956586767692308,77.70866324
2024-04-09,Tue,0,481,21,0.04,0,0.45499999999999996,No Junction,5.91,🟠 HIGH,12.956586767692308,77.70866324
2024-04-09,Tue,0,483,23,0.04,0,0.2275,No Junction,5.02,🟠 HIGH,12.872928720746868,77.59423392223707
2024-04-09,Tue,0,484,22,0.04,0,0.09,No Junction,6.17,🟠 HIGH,12.956347076666669,77.73215914333333
2024-04-09,Tue,0,485,0,0.04,0,0.12,No Junction,5.52,🟠 HIGH,13.060462455555555,77.65207275238096
2024-04-09,Tue,0,485,5,0.04,0,0.12,No Junction,5.52,🟠 HIGH,13.060462455555555,77.65207275238096
2024-04-09,Tue,0,485,20,0.04,0,0.12,No Junction,5.52,🟠 HIGH,13.060462455555555,77.65207275238096
2024-04-09,Tue,0,486,1,0.13,1,0.13,No Junction,2.63,🟡 MEDIUM,12.992754972222222,77.57281423888888
2024-04-09,Tue,0,486,3,0.13,1,0.13,No Junction,2.63,🟡 MEDIUM,12.992754972222222,77.57281423888888
2024-04-09,Tue,0,486,5,0.13,1,0.13,No Junction,2.63,🟡 MEDIUM,12.992754972222222,77.57281423888888
2024-04-09,Tue,0,487,3,0.04,0,0.1,"BTP221 - 15th Cross, 24th Main, JP Nagar",5.07,🟠 HIGH,12.904784571428571,77.58568840000001
2024-04-09,Tue,0,487,4,0.04,0,0.1,"BTP221 - 15th Cross, 24th Main, JP Nagar",5.07,🟠 HIGH,12.904784571428571,77.58568840000001
2024-04-09,Tue,0,487,6,0.04,0,0.1,"BTP221 - 15th Cross, 24th Main, JP Nagar",5.07,🟠 HIGH,12.904784571428571,77.58568840000001
2024-04-09,Tue,0,488,0,0.22,0,0.29,No Junction,5.18,🟠 HIGH,13.071065265,77.59250248500001
2024-04-09,Tue,0,488,5,0.13,0,0.29,No Junction,5.18,🟠 HIGH,13.071065265,77.59250248500001
2024-04-09,Tue,0,488,23,0.57,1,0.29,No Junction,5.18,🟠 HIGH,13.071065265,77.59250248500001
2024-04-09,Tue,0,489,4,0.09,1,0.09,No Junction,4.14,🟠 HIGH,12.975157595150815,77.69760250523842
2024-04-09,Tue,0,489,21,0.04,0,0.09,No Junction,4.14,🟠 HIGH,12.975157595150815,77.69760250523842
2024-04-09,Tue,0,491,2,0.17,0,0.1825,BTP217 - Baleyele Junction,3.02,🟡 MEDIUM,12.957998292,77.569449168
2024-04-09,Tue,0,491,3,0.26,1,0.1825,BTP217 - Baleyele Junction,3.02,🟡 MEDIUM,12.957998292,77.569449168
2024-04-09,Tue,0,491,21,0.04,0,0.1825,BTP217 - Baleyele Junction,3.02,🟡 MEDIUM,12.957998292,77.569449168
2024-04-09,Tue,0,492,0,0.04,0,0.62,No Junction,4.81,🟠 HIGH,12.958567697577855,77.66824796574394
2024-04-09,Tue,0,492,20,0.17,0,0.62,No Junction,4.81,🟠 HIGH,12.958567697577855,77.66824796574394
2024-04-09,Tue,0,493,0,0.13,1,0.13,No Junction,3.02,🟡 MEDIUM,12.905848275675677,77.63881732162162
2024-04-09,Tue,0,493,9,0.09,0,0.13,No Junction,3.02,🟡 MEDIUM,12.905848275675677,77.63881732162162
2024-04-09,Tue,0,493,23,0.26,1,0.13,No Junction,3.02,🟡 MEDIUM,12.905848275675677,77.63881732162162
2024-04-09,Tue,0,494,7,0.04,0,0.1,No Junction,5.9,🟠 HIGH,12.835577066666666,77.67917261794871
2024-04-09,Tue,0,494,22,0.13,1,0.1,No Junction,5.9,🟠 HIGH,12.835577066666666,77.67917261794871
2024-04-09,Tue,0,495,0,0.3,1,0.16,BTP214 - 5th Main Chamrajpet  Junction,5.48,🟠 HIGH,12.976153062000002,77.53126286599999
2024-04-09,Tue,0,495,5,0.09,0,0.16,BTP214 - 5th Main Chamrajpet  Junction,5.48,🟠 HIGH,12.976153062000002,77.53126286599999
2024-04-09,Tue,0,496,5,0.04,0,0.195,No Junction,6.64,🟠 HIGH,13.048919969014085,77.49699119765259
2024-04-09,Tue,0,496,6,0.04,0,0.195,No Junction,6.64,🟠 HIGH,13.048919969014085,77.49699119765259
2024-04-09,Tue,0,496,20,0.04,0,0.195,No Junction,6.64,🟠 HIGH,13.048919969014085,77.49699119765259
2024-04-09,Tue,0,497,5,0.57,1,0.1625,BTP140 - Madiwala Check Post,4.33,🟠 HIGH,12.933330393103448,77.61522972068965
2024-04-09,Tue,0,497,22,0.04,0,0.1625,BTP140 - Madiwala Check Post,4.33,🟠 HIGH,12.933330393103448,77.61522972068965
2024-04-09,Tue,0,501,7,0.13,1,0.13,No Junction,6.1,🟠 HIGH,13.061203175,77.58728833181819
2024-04-09,Tue,0,501,8,0.17,1,0.13,No Junction,6.1,🟠 HIGH,13.061203175,77.58728833181819
2024-04-09,Tue,0,502,1,0.13,1,0.11,"BTP177 - Aurobindo Circle, ORR",5.91,🟠 HIGH,12.914178702380951,77.58580858333333
2024-04-09,Tue,0,502,2,0.09,0,0.11,"BTP177 - Aurobindo Circle, ORR",5.91,🟠 HIGH,12.914178702380951,77.58580858333333
2024-04-09,Tue,0,502,5,0.04,0,0.11,"BTP177 - Aurobindo Circle, ORR",5.91,🟠 HIGH,12.914178702380951,77.58580858333333
2024-04-09,Tue,0,504,1,0.04,0,0.17,No Junction,5.94,🟠 HIGH,13.001067272413794,77.61226436896551
2024-04-09,Tue,0,504,3,0.09,0,0.17,No Junction,5.94,🟠 HIGH,13.001067272413794,77.61226436896551
2024-04-09,Tue,0,504,5,0.26,1,0.17,No Junction,5.94,🟠 HIGH,13.001067272413794,77.61226436896551
2024-04-09,Tue,0,504,6,0.17,1,0.17,No Junction,5.94,🟠 HIGH,13.001067272413794,77.61226436896551
2024-04-09,Tue,0,504,23,0.13,0,0.17,No Junction,5.94,🟠 HIGH,13.001067272413794,77.61226436896551
2024-04-09,Tue,0,505,3,0.09,0,0.1,No Junction,4.18,🟠 HIGH,12.974013510344829,77.50906018275862
2024-04-09,Tue,0,505,4,0.09,0,0.1,No Junction,4.18,🟠 HIGH,12.974013510344829,77.50906018275862
2024-04-09,Tue,0,505,21,0.26,1,0.1,No Junction,4.18,🟠 HIGH,12.974013510344829,77.50906018275862
2024-04-09,Tue,0,505,23,0.04,0,0.1,No Junction,4.18,🟠 HIGH,12.974013510344829,77.50906018275862
2024-04-09,Tue,0,506,0,0.04,0,0.12,No Junction,3.27,🟡 MEDIUM,12.91827467254902,77.65173850196079
2024-04-09,Tue,0,506,1,0.04,0,0.12,No Junction,3.27,🟡 MEDIUM,12.91827467254902,77.65173850196079
2024-04-09,Tue,0,506,5,0.26,1,0.12,No Junction,3.27,🟡 MEDIUM,12.91827467254902,77.65173850196079
2024-04-09,Tue,0,506,6,0.57,1,0.12,No Junction,3.27,🟡 MEDIUM,12.91827467254902,77.65173850196079
2024-04-09,Tue,0,507,23,0.7,1,0.23,No Junction,4.45,🟠 HIGH,13.01880442,77.59222896
2024-04-09,Tue,0,508,0,0.04,0,0.12,No Junction,2.65,🟡 MEDIUM,12.921682453234212,77.66792372538269
2024-04-09,Tue,0,508,22,0.09,0,0.12,No Junction,2.65,🟡 MEDIUM,12.921682453234212,77.66792372538269
2024-04-09,Tue,0,510,0,0.04,0,0.09,No Junction,5.15,🟠 HIGH,13.081697045835805,77.54821351601763
2024-04-09,Tue,0,510,3,0.09,1,0.09,No Junction,5.15,🟠 HIGH,13.081697045835805,77.54821351601763
2024-04-09,Tue,0,510,5,0.04,0,0.09,No Junction,5.15,🟠 HIGH,13.081697045835805,77.54821351601763
2024-04-09,Tue,0,511,4,0.04,0,0.195,BTP036 - Police Thimmaiah Circle (GPO),4.64,🟠 HIGH,12.980647595454544,77.594035525
2024-04-09,Tue,0,511,22,0.04,0,0.195,BTP036 - Police Thimmaiah Circle (GPO),4.64,🟠 HIGH,12.980647595454544,77.594035525
2024-04-09,Tue,0,511,23,0.22,1,0.195,BTP036 - Police Thimmaiah Circle (GPO),4.64,🟠 HIGH,12.980647595454544,77.594035525
2024-04-09,Tue,0,512,0,0.04,0,0.13,No Junction,4.83,🟠 HIGH,12.973249043243245,77.61099812702702
2024-04-09,Tue,0,512,4,0.13,1,0.13,No Junction,4.83,🟠 HIGH,12.973249043243245,77.61099812702702
2024-04-09,Tue,0,512,7,0.04,0,0.13,No Junction,4.83,🟠 HIGH,12.973249043243245,77.61099812702702
2024-04-09,Tue,0,514,4,0.09,0,0.52,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
2024-04-09,Tue,0,514,6,0.43,0,0.52,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
2024-04-09,Tue,0,514,9,0.17,0,0.52,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
2024-04-09,Tue,0,514,22,0.13,0,0.52,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
2024-04-09,Tue,0,514,23,0.91,1,0.52,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
2024-04-09,Tue,0,515,1,0.13,0,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,3,0.04,0,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,5,0.04,0,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,6,0.04,0,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,7,0.04,0,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,8,0.09,0,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,22,0.52,1,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,515,23,0.22,1,0.22,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.65,🟠 HIGH,12.9611512310559,77.63671949192546
2024-04-09,Tue,0,516,5,0.04,0,0.09,No Junction,4.36,🟠 HIGH,12.99511360625,77.6161899
2024-04-09,Tue,0,516,23,0.04,0,0.09,No Junction,4.36,🟠 HIGH,12.99511360625,77.6161899
2024-04-09,Tue,0,517,1,0.13,0,0.17,No Junction,5.09,🟠 HIGH,12.947572902702705,77.53369218378378
2024-04-09,Tue,0,518,2,0.04,0,0.1,No Junction,2.05,🟡 MEDIUM,12.993260154545451,77.59589173181818
2024-04-09,Tue,0,518,23,0.04,0,0.1,No Junction,2.05,🟡 MEDIUM,12.993260154545451,77.59589173181818
2024-04-09,Tue,0,519,0,0.13,1,0.1075,No Junction,4.73,🟠 HIGH,12.968580797222224,77.70107210555555
2024-04-09,Tue,0,519,3,0.65,1,0.1075,No Junction,4.73,🟠 HIGH,12.968580797222224,77.70107210555555
2024-04-09,Tue,0,519,23,0.04,0,0.1075,No Junction,4.73,🟠 HIGH,12.968580797222224,77.70107210555555
2024-04-09,Tue,0,520,6,0.09,1,0.09,No Junction,3.21,🟡 MEDIUM,12.992006495000002,77.57458653500001
2024-04-09,Tue,0,520,22,0.04,0,0.09,No Junction,3.21,🟡 MEDIUM,12.992006495000002,77.57458653500001
2024-04-09,Tue,0,520,23,0.61,1,0.09,No Junction,3.21,🟡 MEDIUM,12.992006495000002,77.57458653500001
2024-04-09,Tue,0,521,4,0.09,1,0.09,No Junction,3.11,🟡 MEDIUM,13.017410806451611,77.59180035806452
2024-04-09,Tue,0,521,5,0.09,1,0.09,No Junction,3.11,🟡 MEDIUM,13.017410806451611,77.59180035806452
2024-04-09,Tue,0,521,6,0.09,1,0.09,No Junction,3.11,🟡 MEDIUM,13.017410806451611,77.59180035806452
2024-04-09,Tue,0,521,7,0.04,0,0.09,No Junction,3.11,🟡 MEDIUM,13.017410806451611,77.59180035806452
2024-04-09,Tue,0,521,23,0.09,1,0.09,No Junction,3.11,🟡 MEDIUM,13.017410806451611,77.59180035806452
2024-04-09,Tue,0,522,0,0.09,0,0.13,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",4.9,🟠 HIGH,12.917037131034482,77.57940409310343
2024-04-09,Tue,0,522,1,0.13,1,0.13,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",4.9,🟠 HIGH,12.917037131034482,77.57940409310343
2024-04-09,Tue,0,522,20,0.04,0,0.13,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",4.9,🟠 HIGH,12.917037131034482,77.57940409310343
2024-04-09,Tue,0,523,6,0.04,0,0.09,No Junction,3.95,🟡 MEDIUM,13.12221190909091,77.61064905909092
2024-04-09,Tue,0,523,7,0.09,1,0.09,No Junction,3.95,🟡 MEDIUM,13.12221190909091,77.61064905909092
2024-04-09,Tue,0,523,20,0.09,1,0.09,No Junction,3.95,🟡 MEDIUM,13.12221190909091,77.61064905909092
2024-04-09,Tue,0,523,22,0.04,0,0.09,No Junction,3.95,🟡 MEDIUM,13.12221190909091,77.61064905909092
2024-04-09,Tue,0,524,7,0.04,0,0.09,No Junction,4.22,🟠 HIGH,12.874157881818183,77.54087755909092
2024-04-09,Tue,0,525,3,0.22,1,0.22,No Junction,1.29,🟢 LOW,12.987219513636363,77.56788015000001
2024-04-09,Tue,0,525,4,0.09,0,0.22,No Junction,1.29,🟢 LOW,12.987219513636363,77.56788015000001
2024-04-09,Tue,0,525,5,0.04,0,0.22,No Junction,1.29,🟢 LOW,12.987219513636363,77.56788015000001
2024-04-09,Tue,0,526,4,0.04,0,0.11,No Junction,2.48,🟡 MEDIUM,12.993249729411763,77.57020162941177
2024-04-09,Tue,0,527,22,0.09,1,0.09,No Junction,0.58,🟢 LOW,12.97339410625,77.62632811875
2024-04-09,Tue,0,528,3,0.04,0,0.525,No Junction,2.86,🟡 MEDIUM,13.035890517391303,77.57499962608695
2024-04-09,Tue,0,530,1,0.04,0,0.12,No Junction,4.81,🟠 HIGH,12.875888883375849,77.54404424067278
2024-04-09,Tue,0,531,21,0.13,0,0.5225,No Junction,4.29,🟠 HIGH,12.875454893023257,77.59550115813953
2024-04-09,Tue,0,532,5,0.04,0,0.0775,No Junction,5.65,🟠 HIGH,12.947943583783784,77.53456858108107
2024-04-09,Tue,0,532,6,0.04,0,0.0775,No Junction,5.65,🟠 HIGH,12.947943583783784,77.53456858108107
2024-04-09,Tue,0,532,22,0.04,0,0.0775,No Junction,5.65,🟠 HIGH,12.947943583783784,77.53456858108107
2024-04-09,Tue,0,533,21,0.09,0,0.13,BTP133 - Adugodi Junction,3.41,🟡 MEDIUM,12.940129525,77.60931255357143
2024-04-09,Tue,0,533,22,0.22,1,0.13,BTP133 - Adugodi Junction,3.41,🟡 MEDIUM,12.940129525,77.60931255357143
2024-04-09,Tue,0,534,4,0.09,0,0.17,No Junction,3.12,🟡 MEDIUM,13.037728012962964,77.58954553518518
2024-04-09,Tue,0,535,2,0.26,0,0.325,No Junction,3.92,🟡 MEDIUM,12.97501874032258,77.60415116451613
2024-04-09,Tue,0,535,6,0.04,0,0.325,No Junction,3.92,🟡 MEDIUM,12.97501874032258,77.60415116451613
2024-04-09,Tue,0,536,5,0.13,1,0.13,No Junction,3.39,🟡 MEDIUM,13.010633589473684,77.53595598421053
2024-04-09,Tue,0,537,0,0.26,1,0.09,No Junction,5.32,🟠 HIGH,12.96796774101544,77.70158557564834
2024-04-09,Tue,0,537,3,0.04,0,0.09,No Junction,5.32,🟠 HIGH,12.96796774101544,77.70158557564834
2024-04-09,Tue,0,537,6,0.04,0,0.09,No Junction,5.32,🟠 HIGH,12.96796774101544,77.70158557564834
2024-04-09,Tue,0,537,20,0.04,0,0.09,No Junction,5.32,🟠 HIGH,12.96796774101544,77.70158557564834
2024-04-09,Tue,0,538,4,0.13,0,0.14,"BTP163 - 16th Main Road, BTM Layout",6.37,🟠 HIGH,12.92004863220339,77.61039011016949
2024-04-09,Tue,0,538,5,0.17,1,0.14,"BTP163 - 16th Main Road, BTM Layout",6.37,🟠 HIGH,12.92004863220339,77.61039011016949
2024-04-09,Tue,0,538,6,0.04,0,0.14,"BTP163 - 16th Main Road, BTM Layout",6.37,🟠 HIGH,12.92004863220339,77.61039011016949
2024-04-09,Tue,0,538,7,0.04,0,0.14,"BTP163 - 16th Main Road, BTM Layout",6.37,🟠 HIGH,12.92004863220339,77.61039011016949
2024-04-09,Tue,0,540,4,0.04,0,0.1,No Junction,3.88,🟡 MEDIUM,13.007162695238094,77.75728265714285
2024-04-09,Tue,0,540,6,0.04,0,0.1,No Junction,3.88,🟡 MEDIUM,13.007162695238094,77.75728265714285
2024-04-09,Tue,0,540,7,0.09,0,0.1,No Junction,3.88,🟡 MEDIUM,13.007162695238094,77.75728265714285
2024-04-09,Tue,0,541,2,0.04,0,0.13,No Junction,4.36,🟠 HIGH,12.915458739999998,77.69866942799999
2024-04-09,Tue,0,541,3,0.04,0,0.13,No Junction,4.36,🟠 HIGH,12.915458739999998,77.69866942799999
2024-04-09,Tue,0,541,5,0.04,0,0.13,No Junction,4.36,🟠 HIGH,12.915458739999998,77.69866942799999
2024-04-09,Tue,0,541,8,0.04,0,0.13,No Junction,4.36,🟠 HIGH,12.915458739999998,77.69866942799999
2024-04-09,Tue,0,543,6,0.04,0,0.3,BTP140 - Madiwala Check Post,5.88,🟠 HIGH,12.932813605405403,77.61339425675675
2024-04-09,Tue,0,544,5,0.04,0,0.11,No Junction,3.24,🟡 MEDIUM,13.0478144,77.57818283913043
2024-04-09,Tue,0,545,7,0.17,0,0.39,No Junction,3.19,🟡 MEDIUM,12.908336615789471,77.64453062631578
2024-04-09,Tue,0,546,8,0.35,1,0.2825,No Junction,6.36,🟠 HIGH,13.050053613636363,77.63021110227272
2024-04-09,Tue,0,546,10,1.0,1,0.2825,No Junction,6.36,🟠 HIGH,13.050053613636363,77.63021110227272
2024-04-09,Tue,0,547,5,0.17,1,0.0775,No Junction,6.04,🟠 HIGH,12.9294998872093,77.69481198139535
2024-04-09,Tue,0,547,6,0.04,0,0.0775,No Junction,6.04,🟠 HIGH,12.9294998872093,77.69481198139535
2024-04-09,Tue,0,547,7,0.04,0,0.0775,No Junction,6.04,🟠 HIGH,12.9294998872093,77.69481198139535
2024-04-09,Tue,0,547,22,0.04,0,0.0775,No Junction,6.04,🟠 HIGH,12.9294998872093,77.69481198139535
2024-04-09,Tue,0,547,23,2.3,1,0.0775,No Junction,6.04,🟠 HIGH,12.9294998872093,77.69481198139535
2024-04-09,Tue,0,548,1,0.17,0,0.2025,No Junction,5.4,🟠 HIGH,12.979061341124003,77.6408681921439
2024-04-09,Tue,0,549,2,0.04,0,0.1825,BTP105 - Shivasankara Circle,4.59,🟠 HIGH,12.956825923214286,77.57515501696427
2024-04-09,Tue,0,549,6,0.04,0,0.1825,BTP105 - Shivasankara Circle,4.59,🟠 HIGH,12.956825923214286,77.57515501696427
2024-04-09,Tue,0,549,7,0.04,0,0.1825,BTP105 - Shivasankara Circle,4.59,🟠 HIGH,12.956825923214286,77.57515501696427
